Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Conversion_Date
L013180,4/3/2026,Financial Services,Telangana,35,Google Ads,Content Marketing,2,4,,12,34,,2,1,No,,50000,No,0,4,No,0,
L001700,10/25/2025,Logistics,Haryana,359,LinkedIn,Product Demo,8,15,6,54,136,10,3,,Yes,194000,165000,Yes,1,23,Yes,1,8/27/2025
L017025,2/6/2024,Healthcare,Odisha,82,partner,Enterprise Outreach,3,6,33,16,35,10,3,3,No,94000,125000,Yes,0,3,Yes,1,3/19/2024
L016761,2/11/2025,Financial Services,Maharashtra,100,Email Campaign,Enterprise Outreach,9,22,13,51,73,12,3,8,Yes,99000,115000,Yes,0,,Yes,1,2/23/2025
L008501,6/29/2025,Education,Andhra Pradesh,166,Referral,Content Marketing,4,6,16,45,59,9,3,9,Yes,,95000,No,1,19,Yes,0,
L008311,9/29/2024,Financial Services,Uttar Pradesh,19,Website,Enterprise Outreach,3,9,42,19,29,9,1,4,No,55000,55000,No,0,5,Yes,0,
L017925,1/31/2024,Financial Services,Punjab,65,Email Campaign,Webinar,,0,42,12,26,8,3,2,No,73000,90000,No,1,2,No,1,3/18/2024
L015133,11/26/2025,Financial Services,Punjab,36,Partner,Content Marketing,3,7,39,13,20,10,1,2,No,68000,85000,No,0,6,No,0,
L002209,8/11/2025,IT Services,Maharashtra,17,Website,Free Trial,6,6,23,,42,12,1,2,No,52000,35000,Yes,1,11,Yes,0,
L003836,4/27/2026,Healthcare,West Bengal,13,LinkedIn,Webinar,2,4,,13,25,6,1,2,No,53000,40000,No,0,6,No,0,
L015955,6/30/2025,Financial Services,MAHARASHTRA,9,Partner,FREE TRIAL,4,6,33,27,66,9,0,,No,49000,70000,No,2,16,No,0,
L007037,4/16/2024,Manufacturing,Telangana,459,Google Ads,Content Marketing,5,15,27,19,29,10,4,4,Yes,284000,310000,Yes,1,10,No,1,5/12/2024
L019906,12/4/2025,Professional Services,Andhra Pradesh,62,partner,Product Demo,3,7,40,7,291,10,,1,No,69000,65000,No,1,4,No,1,1/11/2026
L016022,3/3/2025,Professional Services,Rajasthan,28,Email Campaign,Webinar,3,6,39,17,32,8,2,3,Yes,59000,75000,No,0,9,No,0,
L014461,26-03-2025,Real Estate,Haryana,113,LinkedIn,Enterprise outreach ,1,3,47,14,32,16,5,1,Yes,101000,135000,No,0,6,Yes,1,5/31/2025
L010934,2/25/2024,Telecommunications,Rajasthan,41,Website,Content Marketing,3,6,47,8,15,8,1,2,Yes,63000,50000,Yes,0,4,No,1,4/21/2024
L016349,4/28/2025,Manufacturing,Gujarat,158,Website,Webinar,4,4,,44,99,11,4,3,Yes,119000,125000,No,2,9,Yes,1,5/24/2025
L007659,10/4/2024,Telecommunications,Odisha,7,Webinar,Free Trial,2,4,34,11,,7,1,1,Yes,,45000,No,0,2,No,0,
L014205,1/26/2026,Real Estate,Karnataka,18,google ads,Enterprise Outreach,1,3,20,13,,9,1,4,No,54000,55000,No,0,3,No,0,
L009378,10/12/2025,Logistics,Maharashtra,16,Website,Content Marketing,2,6,26,20,49,9,3,5,No,49000,65000,No,0,7,Yes,1,12/12/2025
L008643,1/1/2025,Retail,Karnataka,200,Website,Product Demo,4,6,18,21,31,8,1,2,No,107000,145000,No,1,5,No,1,2/26/2025
L007593,9/22/2024,IT Services,Kerala,29,Webinar,Product Demo,4,7,30,23,,10,1,3,No,68000,90000,Yes,1,7,No,1,10/25/2024
L019328,19-Sep-24,Logistics,Tamil Nadu,118,Website,Webinar,1,4,34,7,18,9,2,1,No,82933459,60000,Yes,0,4,No,0,
L007700,8/10/2025,Retail,Madhya Pradesh,205,Email Campaign,Product Demo,3,3,43,9,16,9,1,2,No,,90000,No,0,3,No,0,
L011724,10/8/2024,Logistics,Madhya Pradesh,4,Website,Enterprise Outreach,2,2,9,6,21,8,1,1,No,47000,35000,No,0,2,No,0,
L009249,5/27/2024,Professional Services,Uttar Pradesh,24,LinkedIn,Webinar,0,3,24,5,9,8,3,2,No,53000,65000,No,0,2,No,0,
L016867,8/27/2025,Financial Services,Madhya Pradesh,23,Partner,Free Trial,3,5,518,1109,22,7,3,2,No,54000,75000,Yes,0,7,No,0,
L002232,2/8/2026,Manufacturing,Punjab,21,Website,Product Demo,5,5,29,23,44,9,2,4,Yes,58000,70000,Yes,0,13,No,0,
L005375,7/12/2026,Telecommunications,Rajasthan,18,Website,Content Marketing,3,4,21,20,49,8,2,4,No,56000,35000,No,0,4,No,0,
L010960,2/4/2025,Retail,Madhya Pradesh,65,Website,Webinar,,3,36,14,33,10,4,4,Yes,28986356,45000,No,2,8,Yes,1,3/13/2025
L008251,9/1/2025,Financial Services,Uttar Pradesh,24,,Free Trial,5,12,30,4,7,13,,1,No,68000,70000,No,0,2,No,0,
L014182,7/10/2025,IT Services,Madhya Pradesh,72,Google Ads,Free Trial,8,11,28,,70,9,,8,Yes,74000,110000,Yes,1,23,No,1,8/2/2025
L009758,4/2/2026,Financial Services,West Bengal,29,LinkedIn,product demo,1,5,49,13,26,9,1,1,No,63000,75000,No,0,8,No,0,
L006914,4/3/2025,IT Services,Delhi,20,Website,Enterprise Outreach,1,2,16,10,21,10,,2,No,52000,55000,No,0,6,No,0,
L008678,7/12/2026,Real Estate,Delhi,306,Partner,Product Demo,6,14,39,18,41,8,22,2,Yes,175000,145000,Yes,0,11,Yes,1,8/18/2026
L011566,11/3/2025,Manufacturing,Delhi,15,LinkedIn,Webinar,7,14,25,31,63,6,1,5,Yes,52000,45000,No,1,9,Yes,1,11/28/2025
L016264,7/21/2025,IT Services,Rajasthan,24,referral,Enterprise Outreach,8,20,6,58,140,8,3,9,Yes,52000,70000,Yes,1,18,Yes,0,
L009802,4/28/2024,Professional Services,West Bengal,35639,Referral,Enterprise Outreach,2,4,35,4,5,9,,0,No,72000,55000,No,0,2,No,0,
L014883,4/10/2024,Healthcare,Haryana,89,Email Campaign,,3,3,40,23,61,6,,6,No,93000,85000,Yes,0,10,No,1,23/05/2024
L004032,10/28/2025,IT Services,Tamil Nadu,62,Webinar,Content Marketing,,4,44,6,13,10,4,1,No,84000,115000,No,0,2,No,1,12/28/2025
L005337,3/11/2025,IT Services,Uttar Pradesh,118,Partner,Content Marketing,5,11,37,,40,11,3,3,Yes,101000,145000,No,0,7,No,0,
L013402,5/9/2026,Logistics,Telangana,121,Partner,Free Trial,88,0,28,15,28,,2,4,No,98000,110000,No,0,7,No,0,
L013319,12/23/2024,Real Estate,Odisha,88,LinkedIn,Webinar,5,8,38,9,12,9,2,1,No,77000,110000,Yes,0,2,No,0,
L007656,2/6/2025,Financial Services,West Bengal,22,Partner,Content Marketing,,13,199,48,79,,3,9,Yes,58000,60000,Yes,2,12,Yes,1,2/27/2025
L007896,12/31/2025,Professional Services,Punjab,28,Webinar,Product demo,5,8,28,4,311,8,1,1,No,59000,45000,Yes,0,2,No,0,
L002749,9/26/2025,IT Services,Rajasthan,11,Email Campaign,Enterprise Outreach,1,2,34,11,22,8,3,2,No,53000,45000,No,1,5,No,0,
L009599,3/18/2024,Telecommunications,Tamil Nadu,38,,Free Trial,5,9,20,29,41,11,1,6,Yes,64000,45000,No,1,6,Yes,1,4/5/2024
L013879,8/2/2025,Professional Services,West Bengal,20,Email Campaign,Product Demo,4,7,,5,20,9,2,,No,52000,75000,No,0,1,No,0,
L003336,6/10/2025,Logistics,West Bengal,66,Website,Free Trial,2,7,35,4,8,13,3,0,Yes,75000,85000,No,0,2,Yes,1,7/22/2025
L012354,9/12/2024,IT Services,Telangana,-3,LinkedIn,Content Marketing,2,6,29,6,14,6,2,0,No,55000,65000,No,0,2,No,0,
L005776,5/9/2026,Financial Services,West Bengal,16,Webinar,Content Marketing,,6,40,8,18,6,1,3,Yes,51000,80000,Yes,0,3,No,1,7/2/2026
L018960,1/27/2026,IT Services,Maharashtra,37,Website,Product Demo,6,3,27,34,65,8,2,4,Yes,61000,90000,Yes,2,8,Yes,1,2/19/2026
L010817,1/31/2024,IT Services,Karnataka,30,Website,Webinar,5,9,31,19,48,7,1,2,Yes,63000,75000,Yes,1,6,Yes,0,
L015461,3/5/2026,IT Services,Gujarat,223,Partner,Content Marketing,5,6,27,23,29,,1,4,No,141000,195000,Yes,1,12,No,0,
L007904,9/5/2024,Professional Services,Rajasthan,23,Referral,CONTENT MARKETING,3,3,41,26,35,8,2,4,Yes,50000,65000,No,2,4,No,1,7/4/2024
L016353,7/3/2024,Retail,Rajasthan,61,Website,Content Marketing,2,5,29,1,0,13,1,1,No,71000,60000,Yes,0,0,No,0,
L010878,1/27/2025,Education,Uttar Pradesh,17,Partner,Content Marketing,2,4,39,14,26,12,4,4,No,,55000,No,0,7,No,0,
L017006,6/22/2026,Real Estate,Kerala,221,Referral,Free Trial,5,4,33,45,110,10,4,9,Yes,,160000,No,1,19,Yes,1,7/15/2026
L011367,8/22/2024,Healthcare,West Bengal,196,Website,Content Marketing,9,9,,36,48,11,4,4,Yes,135000,200000,Yes,1,14,Yes,0,
L008715,8/25/2026,Telecommunications,Haryana,46,LinkedIn,Content Marketing,9,19,21,60,117,13,5,7,Yes,79000,75000,No,2,29,Yes,0,9/19/2026
L001991,9/13/2025,Logistics,Punjab,49, linkedIn,ENTERPRISE OUTREACH,1,7,41,13,24,8,0,,No,57000,70000,Yes,0,5,No,0,
L013448,8/18/2025,Real Estate,Maharashtra,223,Google Ads,Free Trial,1,4,29,24,58,10,2,4,No,143000,160000,Yes,0,11,No,0,
L012768,8/7/2025,Education,Madhya Pradesh,15,Website,Product Demo,7,17,12,45,62,10,3,7,Yes,-1751048,45000,Yes,1,27,Yes,1,9/4/2025
L004111,4/7/2025,Telecommunications,delhi,87,Webinar,Webinar,5,11,39,20,57,11,3,3,Yes,87000,110000,No,3,9,No,1,5/7/2025
L007928,3/8/2024,Real Estate,Gujarat,8,Google Ads,Free Trial,1,4,34,16,40,,2,3,No,49000,65000,No,0,9,No,0,
L018530,6/27/2025,Retail,Maharashtra,18,Google Ads,Enterprise Outreach,2,7,22,15,,5,1,4,Yes,52000,35000,No,0,4,Yes,0,
L013529,1/9/2025,IT Services,GUJARAT,22,Referral,Webinar,5,6,25,25,35,8,2,1,Yes,55000,55000,Yes,1,11,Yes,1,2/2/2025
L006377,8/26/2024,IT Services,Haryana,144,Email Campaign,Enterprise Outreach,4,7,40,22,53,8,2,3,No,113000,150000,No,1,7,No,0,
L000293,11/18/2024,IT Services,Kerala,7,Google Ads,Enterprise Outreach,0,0,42,17,28,4,2,2,Yes,49000,70000,No,0,6,No,0,
L017725,5/5/2026,IT Services,Andhra Pradesh,10,Website,Content Marketing,1,3,37,25,44,6,2,5,No,50000,70000,Yes,0,14,No,0,
L012828,3/18/2024,Education,Andhra Pradesh,15,LinkedIn,Enterprise Outreach,0,0,32,9,20,7,1,1,No,,45000,No,0,2,No,0,
L001492,2/3/2025,Healthcare,Maharashtra,106,LinkedIn,Webinar,3,5,39,1316,29,7,1,3,No,90000,100000,No,0,4,No,0,
L006971,29-04-2025,Retail,Tamil Nadu,6,Google ads,Content Marketing,1,3,53,3,11,5,1,2,No,48000,40000,No,1,,No,0,
L019187,7/6/2026,Real Estate,Maharashtra,172,Webinar,Free Trial,6,16,31,26,55,11,5,6,No,99000,95000,Yes,1,15,No,1,9-Aug-26
L006660,3/14/2025,Manufacturing,West Bengal,37,Email Campaign,Content Marketing,4,9,45,24,66,,1,4,No,71000,60000,Yes,2,10,No,0,
L011654,4/3/2024,Manufacturing,Karnataka,38,google ads,Enterprise Outreach,5,9,31,45,106,10,3,7,No,62000,90000,Yes,1,28,Yes,1,5/10/2024
L018094,6/10/2026,Manufacturing,Madhya Pradesh,5,Google Ads,content marketing,5,6,28,14,33,5,1,2,No,47000,35000,No,1,4,No,0,
L001562,6/25/2025,Retail,West Bengal,407,LinkedIn,Product Demo ,0,0,39,4,15,9,,2,No,213000,,No,0,1,No,0,
L011473,5/7/2025,Financial Services,Telangana,64,Email Campaign,Webinar,4,9,27,23,55,11,1,5,No,82000,80000,Yes,1,11,Yes,1,7/5/2025
L017894,8/10/2026,Retail,Haryana,45,LinkedIn,Product Demo,5,6,28,-26,107,8,2,,Yes,60000,65000,No,1,10,No,0,8/23/2026
L009919,1/12/2024,Manufacturing,Punjab,8,Webinar,Free Trial,0,2,43,5,13,5,0,1,No,48000,40000,No,0,3,No,0,
L010495,3/8/2025,Education,Rajasthan,59,Partner,Free Trial,5,13,23,26,,12,3,4,Yes,59000,85000,No,1,13,No,0,
L002018,10/4/2025,Telecommunications,Andhra Pradesh,16,Website,Content Marketing,1,0,38,13,37,11,1,,No,56000,60000,Yes,0,4,Yes,0,1/5/2026
L010388,9/7/2024,Telecommunications,Rajasthan,68,Google Ads,Product Demo,2,6,47,255,27,9,3,3,No,,110000,No,0,4,Yes,0,
L013204,6/10/2024,Professional Services,Odisha,46,LinkedIn,Enterprise Outreach,4,9,14,25,50,9,2,5,Yes,61000,,No,1,12,Yes,0,
L019916,4/17/2024,Real Estate,Maharashtra,15,Email Campaign,Free Trial,7,13,13,60,140,,1,7,Yes,52000,45000,No,1,27,Yes,0,
L001974,6/25/2026,Financial Services,Kerala,46,email campaign,CONTENT MARKETING,3,4,38,,18,7,2,1,No,75000,110000,No,0,4,No,0,
L019785,12/24/2024,Retail,Andhra Pradesh,27,Referral,Free Trial,3,5,50,18,29,12,1,3,Yes,57000,60000,No,1,6,No,0,
L018381,31/03/2026,Education,Maharashtra,3,Website,Enterprise Outreach,5,10,,10,22,,3,2,Yes,46000,60000,No,0,2,No,0,
L009502,8/20/2026,Manufacturing,Punjab,19,Partner,Free Trial,3,7,30,17,21,8,2,4,No,55000,80000,No,0,5,No,0,
L011521,3/21/2026,IT Services,Telangana,134,LinkedIn,Free Trial,7,14,1,39,90,8,2,4,Yes,85000,115000,Yes,1,13,Yes,1,4/9/2026
L008917,4/21/2026,Real Estate,Madhya Pradesh,77,LinkedIn,Content Marketing,9,9,1,57,78,7,,8,Yes,78000,105000,Yes,0,9,Yes,1,5/6/2026
L006048,4/16/2026,Professional Services,West Bengal,154,Google Ads,Webinar,4,9,17,54,132,13,4,6,Yes,127000,160000,Yes,1,12,No,0,
L009952,29-Oct-24,Financial Services,Telangana,36,Webinar,Webinar,0,0,25,6,15,7,1,3,Yes,63000,40000,No,0,,No,0,
L012272,1/22/2026,Telecommunications,Delhi,27,Website,Webinar,5,,32,17,43,9,-7,5,Yes,69000,70000,No,1,7,Yes,1,2/28/2026
L004313,2/6/2025,Financial Services,Odisha,31,LinkedIn,Enterprise Outreach,4,7,33,5,6,12,3,2,No,66000,70000,Yes,0,1,No,0,
L006620,8/22/2025,Real Estate,Odisha,124,LinkedIn,Product Demo,4,11,16,21,26,9,,1,Yes,102000,85000,No,0,9,No,0,
L015059,9/24/2025,Healthcare,Tamil Nadu,46,Website,Product Demo,5,11,23,22,54,12,1,4,Yes,63000,55000,No,0,12,Yes,1,11/2/2025
L005476,10/20/2024,Manufacturing,Punjab,136,Partner,Webinar,5,5,28,40,97,,2,,Yes,129000,85000,No,1,22,Yes,1,11/27/2024
L005990,8/10/2026,Financial Services,Telangana,105,Referral,Product Demo,,3,5,40,92,12,1,4,Yes,100000,75000,No,0,9,Yes,1,9/1/2026
L013136,1/14/2024,Telecommunications,Gujarat,25,LinkedIn,Enterprise Outreach,3,5,42,5,19,7,3,0,No,,85000,No,1,2,No,0,
L010856,5/8/2025,Financial Services,Maharashtra,35,Webinar,Enterprise Outreach,5,8,23,17,36,8,2,3,No,76000,85000,Yes,0,6,No,1,20-06-2025
L014428,4/12/2024,Manufacturing,Haryana,51,Google Ads,Webinar,3,3,49,14,34,8,2,2,No,71000,70000,No,0,43,No,0,
L010464,3/1/2025,Healthcare,Madhya Pradesh,15,Website,Product Demo,4,8,,38,91,8,1,6,Yes,60000,60000,Yes,0,7,No,0,
L014431,8/18/2024,Real Estate,Rajasthan,38,LinkedIn,Webinar,,10,32,24,46,10,3,6,Yes,55000,50000,Yes,1,6,No,0,
L011184,6/1/2025,IT Services,Kerala,32,Email Campaign,Webinar,4,7,22,29,71,9,2,5,Yes,61000,90000,Yes,1,19,Yes,1,7/1/2025
L012970,1/12/2024,Financial Services,Karnataka,79,LinkedIn,Product Demo,6,12,36,23,42,12,,5,No,106000,70000,Yes,1,10,No,0,
L012747,8/18/2025,Healthcare,Delhi,46,Referral,Content Marketing,2,2,39,21,54,6,,4,No,71000,60000,No,0,5,No,0,
L008077,4/12/2025,Manufacturing,Telangana,24,Email Campaign,Enterprise Outreach,5,12,20,11,23,8,1,,No,54000,50000,No,0,6,No,0,
L007230,10/3/2024,IT Services,Rajasthan,60,Website,Free Trial,2,2,18,3,12,9,2,1,No,70000,80000,Yes,0,1,No,0,
L010427,4/27/2025,Financial Services,Uttar Pradesh,53,Google Ads,Product demo,2,4,48,107,,10,3,4,No,64000,85000,No,1,1,No,0,
L011247,8/4/2026,Retail,Madhya Pradesh,50,Referral,Content Marketing,,5,54,15,38,9,2,3,No,60000,50000,No,0,6,No,0,
L009796,11/21/2025,IT Services,Uttar Pradesh,5,Google Ads,Webinar,5,5,21,31,50,9,1,3,Yes,48000,70000,Yes,2,11,No,1,26/12/2025
L002011,6/15/2026,Healthcare,Uttar Pradesh,58,Google Ads,Content Marketing,0,1,23,4,9,9,3,0,Yes,74000,115000,No,0,3,Yes,0,
L018689,12/20/2025,Real Estate,Rajasthan,106,Website,Product Demo,2,3,42,2,,7,3,2,No,87000,95000,No,0,1,No,0,
L006402,6/22/2026,IT Services,Rajasthan,112,Google Ads,Content Marketing,8,18,9,60,133,7,3,,Yes,111000,90000,No,1,21,Yes,1,7/15/2026
L019948,12/3/2024,Logistics,Telangana,44,Website,Content Marketing,5,10,36,27,62,13,2,4,No,60000,90000,No,0,16,Yes,0,
L011350,22/07/2025,Healthcare,Telangana,12,Website,Product Demo,1,2,39,14,44,11,1,3,Yes,50000,45000,No,0,4,Yes,0,
L004392,10/13/2024,Logistics,Karnataka,11,Google Ads,Content Marketing,8,18,9,57,91,11,2,8,Yes,48000,50000,Yes,3,27,Yes,1,11/1/2024
L018577,8/7/2025,Healthcare,Odisha,37,partner,Content Marketing,2,,43,5,7,11,4,1,No,61000,85000,No,0,3,No,0,
L005861,5/8/2026,Education,Rajasthan,127,Referral,Enterprise Outreach,5,2,16,11,,10,1,2,Yes,98000,90000,Yes,0,6,No,1,6/4/2026
L019151,6/7/2026,Education,Andhra Pradesh,38,Webinar,Content Marketing,5,10,34,32,77,5,2,5,Yes,58000,80000,Yes,1,16,No,1,6/27/2026
L003727,4/16/2026,Retail,Odisha,101,LinkedIn,Content Marketing,4,10,27,28,38,12,2,4,Yes,,160000,Yes,2,10,No,1,5/9/2026
L003463,9/7/2024,Healthcare,Maharashtra,53,Webinar,Free Trial,5,9,33,,30,171,4,3,Yes,60000,90000,No,0,9,Yes,1,10/7/2024
L002596,4/19/2026,Logistics,Tamil Nadu,24, linkedIn,Content Marketing,5,11,17,,92,9,3,5,Yes,,80000,No,2,20,Yes,1,5/14/2026
L001903,8/26/2024,Logistics,Odisha,91,Webinar,Product Demo,0,0,41,11,,7,2,1,No,82000,120000,Yes,0,2,No,0,
L004867,2/27/2024,Real Estate,Delhi,40,Referral,Free Trial,7,8,20,19,43,14,,2,No,73000,55000,Yes,1,12,No,1,4/19/2024
L019196,5/27/2024,Manufacturing,Tamil Nadu,5,Google Ads,Product Demo,2,5,38,6,14,8,2,1,Yes,47000,35000,Yes,0,2,No,0,
L014965,1/16/2024,Education,Kerala,16,Google Ads,Content Marketing,5,16,26,24,35,5,1,5,No,48000,70000,No,0,7,Yes,1,3/15/2024
L008420,10/22/2025,Telecommunications,Maharashtra,9,Google Ads,Enterprise Outreach,3,6,16,11,28,10,3,1,Yes,51000,,Yes,0,3,No,1,11/21/2025
L018956,10/10/2025,Financial Services,Maharashtra,3,LinkedIn,Content Marketing,3,7,28,9,17,5,2,2,No,47000,,No,0,3,No,0,
L002203,5/10/2024,Logistics,Odisha,12,Referral,Product Demo,4,7,25,17,35,12,5,,No,49000,30000,No,1,9,No,0,
L008821,7/2/2026,IT Services,Andhra Pradesh,93,Google Ads,Webinar,8,10,25,43,74,,3,4,Yes,99000,145000,Yes,1,23,No,1,7/31/2026
L001163,4/12/2024,Financial Services,Tamil Nadu,6,LinkedIn,Webinar,0,1,,6,18,10,1,,No,48000,65000,No,0,3,No,0,
L000853,10/7/2024,Manufacturing,Odisha,124,Google Ads,Product Demo,5,5,2,26,37,10,4,6,No,120000,155000,Yes,1,9,No,1,11/24/2024
L011690,9/1/2024,Telecommunications,Haryana,31,Partner,Webinar,3,,27,27,56,12,1,4,No,75000,55000,No,1,10,No,1,10/17/2024
L007050,7/30/2026,Healthcare,Delhi,173,Website,Enterprise Outreach,4,10,33,28,34,7,2,5,Yes,154000,115000,No,0,9,No,1,9/13/2026
L000541,2/23/2024,Real Estate,Gujarat,7,Google Ads,Free Trial,4,5,17,14,18,8,3,3,No,49000,65000,No,0,6,Yes,0,
L013646,9/19/2024,Manufacturing,Karnataka,26,LinkedIn,Enterprise Outreach,1,0,33,15,18,8,3,2,No,52000,55000,No,0,6,No,0,9/28/2024
L006516,11/8/2025,Telecommunications,Kerala,18,LinkedIn,Product Demo,4,11,35,9,23,9,3,3,Yes,,55000,No,0,3,No,0,
L007240,1/26/2025,Healthcare,Gujarat,19,Partner,Webinar,3,6,34,302,23,6,1,3,No,51000,45000,No,1,4,No,1,3/14/2025
L012062,2/15/2026,Real Estate,Karnataka,15,Website,Content Marketing,4,10,30,6,12,8,1,1,Yes,51000,55000,No,0,2,Yes,1,4/1/2026
L016014,9/29/2025,Healthcare,Kerala,165,Referral,ENTERPRISE OUTREACH,4,4,26,24,47,350,2,3,No,130000,165000,Yes,0,10,No,0,
L000701,6/12/2024,IT Services,Punjab,10,Google Ads,Webinar,4,7,,19,24,5,1,3,No,51000,55000,No,0,12,No,0,
L016028,5/22/2026,Retail,Madhya Pradesh,236,Website,Content Marketing,5,4,18,37,73,9,,8,Yes,132000,125000,Yes,1,6,Yes,0,
L006116,3/5/2025,Financial Services,Madhya Pradesh,179,Google Ads,Product Demo,3,2,44,18,36,8,,1,Yes,113000,90000,Yes,0,,Yes,1,2/5/2025
L000905,2/4/2025,Logistics,Andhra Pradesh,8,Email Campaign,Product Demo,2,3,46,,30,,1,2,No,49000,35000,No,0,5,No,0,
L019850,2/4/2026,IT Services,Telangana,53,LinkedIn,Enterprise Outreach,1,0,45,10,25,12,1,1,No,85000,100000,No,0,3,No,0,
L005547,9/23/2025,Retail,Haryana,16,Google Ads,Content Marketing,6,6,21,28,58,11,3,6,Yes,53000,55000,No,0,10,No,1,11/21/2025
L016185,1/11/2026,Education,Telangana,93,Webinar,Enterprise Outreach,3,8,40,4,5,7,2,0,No,71000,50000,Yes,1,2,No,0,
L014619,12/8/2025,Healthcare,Uttar Pradesh,103,Google Ads,Product Demo,,11,25,41,111,9,3,8,Yes,,95000,Yes,0,14,Yes,1,12/28/2025
L000492,1/3/2026,Real Estate,Tamil Nadu,17,Email Campaign,Free Trial,2,0,38,302,49,6,1,3,No,54000,75000,No,1,9,No,0,
L006593,5/11/2024,Healthcare,Uttar Pradesh,49,Referral,Enterprise Outreach,6,9,21,42,70,14,4,3,Yes,64000,80000,No,1,13,No,1,6/8/2024
L008214,8/16/2025,Healthcare,Kerala,231,Referral,Webinar,6,14,17,22,36,12,5,5,No,164000,180000,No,1,13,Yes,1,9/16/2025
L001763,6/29/2026,IT Services,Telangana,21,LinkedIn,Free Trial,6,6,29,7,10,15,5,2,Yes,68000,85000,Yes,0,3,No,0,
L004052,4/4/2026,Logistics,Odisha,14,Email Campaign,Product Demo,,,23,16,30,6,1,1,Yes,51000,60000,Yes,0,5,No,1,6/10/2026
L011485,1/7/2026,Logistics,Punjab,48,Google Ads,Content Marketing,1,3,21,13,,5,0,3,Yes,,90000,No,0,3,No,1,2/19/2026
L012988,1/22/2026,Professional Services,Telangana,45,Google Ads,Webinar,2,2,44,4,16,9,16,2,No,56000,50000,No,0,1,No,0,
L001667,12/7/2025,Telecommunications,Delhi,25,Email Campaign,free trial,1,2,30,5,16,,2,2,No,63000,95000,Yes,0,3,No,0,
L002728,6/25/2026,IT Services,Andhra Pradesh,18,Google Ads,Content Marketing,8,9,15,60,140,6,,12,Yes,54000,55000,No,1,19,Yes,1,7/18/2026
L005545,12/11/2024,Education,Odisha,121,Google Ads,Content Marketing,3,7,43,9,995,10,3,3,No,83000,85000,No,0,2,No,0,
L001461,2/19/2024,Real Estate,Uttar Pradesh,443,Webinar,Content Marketing,5,10,20,27,51,10,1,3,Yes,190000,275000,No,0,11,No,1,3/25/2024
L009155,10/18/2025,,Andhra Pradesh,4,Webinar,Free Trial,3,4,31,20,48,7,3,3,Yes,47000,30000,Yes,0,10,Yes,1,11/3/2025
L011952,7/9/2025,Financial Services,Tamil Nadu,23,Website,Free trial ,5,9,27,45,98,9,1,7,Yes,52000,50000,No,2,18,Yes,1,8/1/2025
L003328,8/29/2024,Telecommunications,Tamil Nadu,69,Referral,Webinar,0,0,51,,38,,1,5,No,68000,50000,No,0,6,No,0,
L010309,4/17/2025,IT Services,Haryana,22,Website,Free Trial,1,2,53,10,17,9,1,1,No,55000,70000,No,0,5,No,0,
L015606,11/5/2024,Financial Services,Andhra Pradesh,677,Website,Webinar,1,2,30,14,24,10,1,3,No,,510000,No,0,4,No,0,
L018857,4/18/2025,IT Services,Telangana,31,Webinar,Product Demo,2,2,36,9,19,4,1,2,No,67000,70000,No,0,5,No,0,
L001687,4/1/2024,IT Services,Uttar Pradesh,4,Google Ads,Free Trial,1,2,33,24,63,6,1,3,Yes,47000,45000,Yes,0,4,No,1,5/24/2024
L009680,5/14/2024,IT Services,Tamil Nadu,11,Webinar,Enterprise Outreach,4,12,19,31,54,7,3,4,Yes,52000,40000,No,1,,No,0,
L006494,8/3/2026,Financial Services,Karnataka,40,Google Ads,Product Demo,3,7,33,17,28,7,1,3,No,65000,,No,0,9,Yes,1,9/14/2026
L009216,11/10/2024,Telecommunications,Uttar Pradesh,23,Google Ads,Content Marketing,4,6,27,12,21,9,1,3,No,55000,60000,No,0,3,No,0,
L006718,4/20/2026,Professional Services,Haryana,43,Partner,Webinar,5,9,21,45,80,10,2,5,Yes,66000,85000,Yes,1,74,Yes,1,5/8/2026
L015089,1/24/2024,Telecommunications,Punjab,299,LinkedIn,Product Demo,,16,1,60,140,15,3,9,Yes,172000,175000,No,3,18,Yes,1,2/11/2024
L002651,7/3/2025,Manufacturing,Uttar Pradesh,5,Partner ,Free Trial,5,11,33,16,38,7,2,3,No,,65000,No,0,8,No,0,
L013545,2/29/2024,Healthcare,Punjab,11,Website,Webinar,4,6,29,21,37,11,2,5,Yes,52000,,Yes,0,4,Yes,0,
L013764,1/7/2026,IT Services,Andhra Pradesh,17,Referral,Content Marketing,6,8,26,41,81,11,4,,Yes,53000,70000,No,2,24,Yes,0,
L015225,8/18/2026,Financial Services,Delhi,375,google ads,Product Demo,4,8,33,29,55,13,1,5,Yes,237000,325000,Yes,1,6,No,1,9/17/2026
L003651,4/13/2025,Education,West Bengal,390,LinkedIn,Product Demo,5,10,12,60,103,16,3,8,Yes,178000,165000,Yes,1,30,Yes,1,5/25/2025
L002493,5/14/2026,IT Services,Rajasthan,3,Google Ads,Webinar,3,8,45,5,14,6,2,2,No,46000,35000,Yes,0,,No,0,
