Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Company_Size,Total_Interactions,Digital_Engagement_Score,Budget_per_Employee,Deal_to_Budget_Ratio
L003361,2025-12-30,Real Estate,West Bengal,95.0,Partner,Free Trial,5.0,6.0,8.0,33.0,42.0,9.0,2.0,,No,97000.0,115000.0,No,0.0,17.0,Yes,0,Medium,11.0,24.5,1021.0526315789474,1.1855670103092784
L003362,2025-08-27,Telecommunications,Unknown,70.0,Google Ads,Content Marketing,2.0,4.0,42.0,5.0,13.0,9.0,3.0,,Yes,63000.0,,Yes,1.0,2.0,No,0,Medium,6.0,7.625,900.0,
L003363,2024-10-07,Financial Services,Maharashtra,44.0,LinkedIn,Enterprise Outreach,5.0,12.0,29.0,5.0,16.0,8.0,3.0,2.0,No,,100000.0,No,0.0,1.0,No,0,Small,17.0,8.0,,
L003364,2025-02-16,Manufacturing,Delhi,53.0,Google Ads,Product Demo,4.0,7.0,37.0,15.0,40.0,14.0,3.0,2.0,Yes,58000.0,65000.0,No,1.0,10.0,Yes,1,Medium,11.0,16.0,1094.3396226415093,1.1206896551724137
L003365,2024-04-24,Financial Services,Haryana,86.0,Partner,Content Marketing,3.0,0.0,30.0,12.0,22.0,10.0,3.0,1.0,No,105000.0,120000.0,No,0.0,,No,0,Medium,3.0,10.75,1220.9302325581396,1.1428571428571428
L003366,2026-08-18,IT Services,Telangana,20.0,LinkedIn,Free Trial,1.0,1.0,32.0,2.0,2.0,8.0,1.0,1.0,No,55000.0,85000.0,No,0.0,1.0,No,0,Small,2.0,3.0,2750.0,1.5454545454545454
L003367,2024-08-19,Education,Kerala,59.0,LinkedIn,Free Trial,6.0,11.0,26.0,50.0,109.0,8.0,1.0,6.0,Yes,68000.0,75000.0,No,2.0,16.0,Yes,1,Medium,17.0,34.300000000000004,1152.542372881356,1.1029411764705883
L003368,2024-10-27,Manufacturing,West Bengal,40.0,Partner,Product Demo,4.0,10.0,35.0,17.0,29.0,6.0,1.0,3.0,No,63000.0,70000.0,No,0.0,3.0,No,0,Small,14.0,11.5,1575.0,1.1111111111111112
L003369,2025-05-04,Financial Services,Delhi,,Google Ads,Product Demo,6.0,5.0,38.0,35.0,77.0,,0.0,4.0,Yes,70000.0,85000.0,No,1.0,21.0,Yes,1,,11.0,27.1,,1.2142857142857142
L003370,2025-10-16,Telecommunications,Telangana,153.0,LinkedIn,Webinar,4.0,9.0,25.0,12.0,31.0,12.0,4.0,3.0,Yes,137000.0,160000.0,Yes,0.0,7.0,No,1,Medium,13.0,15.299999999999999,895.4248366013072,1.167883211678832
L003371,2025-05-06,Retail,Maharashtra,56.0,Website,Content Marketing,1.0,3.0,39.0,5.0,18.0,7.0,3.0,2.0,No,65000.0,75000.0,No,0.0,2.0,No,0,Medium,4.0,8.6,1160.7142857142858,1.1538461538461537
L003372,2025-05-06,Professional Services,Maharashtra,208.0,LinkedIn,Webinar,2.0,6.0,41.0,7.0,9.0,10.0,3.0,1.0,No,120000.0,80000.0,No,0.0,3.0,No,0,Medium,8.0,7.5,576.9230769230769,0.6666666666666666
L003373,2025-07-20,Real Estate,Madhya Pradesh,23.0,Website,Free Trial,0.0,0.0,37.0,,48.0,6.0,2.0,4.0,No,,70000.0,No,1.0,10.0,No,0,Small,0.0,18.5,,
L003374,2026-04-14,Telecommunications,Gujarat,36.0,LinkedIn,Content Marketing,4.0,7.0,16.0,28.0,64.0,6.0,1.0,5.0,No,72000.0,80000.0,Yes,0.0,16.0,No,0,Small,11.0,24.400000000000006,2000.0,1.1111111111111112
L003375,2025-01-19,Real Estate,Andhra Pradesh,7.0,Website,Product Demo,7.0,14.0,2.0,60.0,102.0,8.0,1.0,11.0,Yes,48000.0,,Yes,1.0,30.0,Yes,1,Small,21.0,46.2,6857.142857142857,
L003376,2026-03-20,IT Services,Tamil Nadu,13.0,Referral,Free Trial,3.0,4.0,38.0,24.0,49.0,9.0,4.0,2.0,No,,45000.0,Yes,0.0,4.0,No,1,Small,7.0,17.299999999999997,,
L003377,2026-02-04,IT Services,Telangana,26.0,LinkedIn,Webinar,8.0,16.0,8.0,60.0,101.0,10.0,2.0,11.0,Yes,65000.0,45000.0,Yes,3.0,39.0,Yes,1,Small,24.0,50.7,2500.0,0.6923076923076923
L003378,2026-07-24,Telecommunications,Haryana,70.0,Website,Webinar,4.0,5.0,40.0,24.0,59.0,9.0,4.0,3.0,Yes,77000.0,70000.0,No,0.0,12.0,No,0,Medium,9.0,22.5,1100.0,0.9090909090909091
L003379,2026-06-07,IT Services,Telangana,23.0,Partner,Free Trial,2.0,3.0,39.0,7.0,17.0,8.0,2.0,1.0,No,57000.0,50000.0,Yes,0.0,4.0,No,0,Small,5.0,7.7,2478.2608695652175,0.8771929824561403
L003380,2026-02-15,Manufacturing,Uttar Pradesh,12.0,Google Ads,Free Trial,3.0,7.0,,21.0,32.0,11.0,4.0,2.0,No,51000.0,75000.0,No,1.0,5.0,No,0,Small,10.0,15.4,4250.0,1.4705882352941178
L003381,2024-08-28,Retail,Karnataka,60.0,Partner,Product Demo,2.0,2.0,34.0,18.0,39.0,,2.0,3.0,No,59000.0,80000.0,No,0.0,3.0,No,0,Medium,4.0,13.700000000000001,983.3333333333334,1.3559322033898304
L003382,2026-01-23,Financial Services,Karnataka,6.0,Partner,Free Trial,3.0,5.0,29.0,30.0,54.0,6.0,1.0,5.0,Yes,48000.0,45000.0,No,1.0,,No,0,Small,8.0,21.750000000000004,8000.0,0.9375
L003383,2025-12-17,Financial Services,Punjab,6.0,Google Ads,Webinar,0.0,0.0,34.0,2.0,6.0,8.0,2.0,1.0,Yes,48000.0,65000.0,Yes,0.0,1.0,No,0,Small,0.0,4.3999999999999995,8000.0,1.3541666666666667
L003384,2024-10-08,Manufacturing,Tamil Nadu,16.0,Website,Enterprise Outreach,7.0,10.0,13.0,28.0,72.0,8.0,1.0,1.0,Yes,51000.0,,Yes,0.0,10.0,No,0,Small,17.0,18.800000000000004,3187.5,
L003385,2025-10-21,Healthcare,Karnataka,64.0,Webinar,Webinar,2.0,6.0,30.0,11.0,23.0,10.0,4.0,0.0,No,77000.0,80000.0,No,0.0,6.0,No,0,Medium,8.0,10.900000000000002,1203.125,1.0389610389610389
L003386,2024-09-03,Education,Telangana,15.0,Email Campaign,Enterprise Outreach,4.0,11.0,11.0,36.0,86.0,7.0,3.0,4.0,Yes,48000.0,70000.0,No,2.0,6.0,No,0,Small,15.0,25.200000000000006,3200.0,1.4583333333333333
L003387,2025-05-23,IT Services,Uttar Pradesh,45.0,Email Campaign,Free Trial,1.0,6.0,34.0,17.0,28.0,7.0,1.0,4.0,No,,40000.0,No,0.0,4.0,Yes,0,Small,7.0,12.8,,
L003388,2026-02-14,Manufacturing,Haryana,96.0,Google Ads,Content Marketing,3.0,5.0,41.0,6.0,,12.0,2.0,0.0,No,69000.0,80000.0,No,0.0,1.0,No,0,Medium,8.0,4.5,718.75,1.1594202898550725
L003389,2024-07-02,Financial Services,Madhya Pradesh,70.0,Partner,Free Trial,2.0,0.0,279.0,2.0,4.0,9.0,2.0,1.0,No,69000.0,85000.0,No,0.0,1.0,No,0,Medium,2.0,4.199999999999999,985.7142857142857,1.2318840579710144
L003390,2024-11-23,Retail,Punjab,295.0,Google Ads,Webinar,0.0,0.0,51.0,9.0,24.0,10.0,1.0,3.0,Yes,120000.0,165000.0,Yes,0.0,6.0,No,0,Large,0.0,10.600000000000001,406.77966101694915,1.375
L003391,2026-02-12,IT Services,Telangana,49.0,Referral,Webinar,,6.0,45.0,5.0,10.0,9.0,1.0,0.0,Yes,70000.0,85000.0,Yes,0.0,3.0,No,0,Small,,4.2,1428.5714285714287,1.2142857142857142
L003392,2025-03-17,Financial Services,Tamil Nadu,208.0,Webinar,Product Demo,3.0,7.0,22.0,20.0,,7.0,2.0,5.0,Yes,,195000.0,Yes,2.0,9.0,No,1,Medium,10.0,18.25,,
L003393,2026-07-23,Real Estate,Karnataka,,Google Ads,Product Demo,3.0,7.0,19.0,20.0,26.0,8.0,3.0,4.0,Yes,71000.0,80000.0,No,0.0,6.0,Yes,0,,10.0,15.999999999999998,,1.1267605633802817
L003394,2024-01-08,Financial Services,Delhi,,Website,Content Marketing,5.0,5.0,25.0,20.0,26.0,9.0,2.0,1.0,Yes,62000.0,65000.0,Yes,0.0,13.0,No,1,,10.0,14.799999999999999,,1.0483870967741935
L003395,2025-12-03,Logistics,Maharashtra,13.0,Email Campaign,Webinar,6.0,9.0,13.0,27.0,,10.0,2.0,5.0,Yes,51000.0,60000.0,No,0.0,8.0,No,1,Small,15.0,19.5,3923.076923076923,1.1764705882352942
L003396,2026-03-03,Financial Services,Maharashtra,49.0,Partner,Webinar,4.0,7.0,31.0,33.0,45.0,8.0,,6.0,Yes,66000.0,55000.0,No,1.0,19.0,Yes,1,Small,11.0,30.874999999999996,1346.938775510204,0.8333333333333334
L003397,2026-06-12,Financial Services,Uttar Pradesh,9.0,Website,Webinar,2.0,8.0,29.0,20.0,50.0,11.0,3.0,5.0,Yes,49000.0,55000.0,No,0.0,10.0,Yes,1,Small,10.0,21.000000000000004,5444.444444444444,1.1224489795918366
L003398,2024-06-01,Healthcare,Rajasthan,32.0,Referral,Product Demo,4.0,8.0,18.0,18.0,27.0,6.0,2.0,5.0,Yes,66000.0,70000.0,Yes,0.0,10.0,No,0,Small,12.0,17.299999999999997,2062.5,1.0606060606060606
L003399,2026-08-15,Telecommunications,Punjab,34.0,LinkedIn,Free Trial,3.0,,43.0,13.0,31.0,,1.0,4.0,No,61000.0,80000.0,Yes,0.0,4.0,No,0,Small,,12.3,1794.1176470588234,1.3114754098360655
L003400,2025-01-16,Manufacturing,Telangana,157.0,LinkedIn,Free Trial,3.0,4.0,46.0,31.0,46.0,10.0,3.0,2.0,Yes,168000.0,215000.0,No,1.0,8.0,Yes,0,Medium,7.0,19.0,1070.063694267516,1.2797619047619047
L003401,2024-12-08,Financial Services,Telangana,18.0,LinkedIn,Enterprise Outreach,4.0,7.0,30.0,14.0,20.0,8.0,1.0,2.0,No,52000.0,75000.0,No,0.0,3.0,Yes,0,Small,11.0,9.0,2888.8888888888887,1.4423076923076923
L003402,2024-12-11,Retail,Kerala,67.0,Website,Enterprise Outreach,6.0,14.0,41.0,9.0,14.0,,5.0,1.0,Yes,67000.0,60000.0,Yes,0.0,1.0,No,0,Medium,20.0,9.6,1000.0,0.8955223880597015
L003403,2025-09-12,Manufacturing,Rajasthan,13.0,Website,Free Trial,7.0,11.0,16.0,33.0,75.0,9.0,3.0,4.0,Yes,49000.0,45000.0,No,1.0,6.0,No,0,Small,18.0,23.500000000000004,3769.230769230769,0.9183673469387755
L003404,2025-10-03,Real Estate,Kerala,110.0,LinkedIn,Free Trial,7.0,5.0,13.0,52.0,113.0,11.0,4.0,10.0,Yes,69000.0,85000.0,Yes,1.0,18.0,Yes,1,Medium,12.0,42.9,627.2727272727273,1.2318840579710144
L003405,2025-04-06,Professional Services,Delhi,231.0,LinkedIn,Content Marketing,4.0,12.0,26.0,10.0,22.0,10.0,3.0,,Yes,124000.0,100000.0,Yes,0.0,5.0,No,1,Medium,16.0,11.5,536.7965367965368,0.8064516129032258
L003406,2024-03-10,Retail,Maharashtra,16.0,Google Ads,Free Trial,6.0,13.0,16.0,40.0,66.0,12.0,4.0,7.0,Yes,52000.0,65000.0,Yes,2.0,9.0,Yes,1,Small,19.0,29.199999999999992,3250.0,1.25
L003407,2026-08-17,Manufacturing,West Bengal,48.0,Webinar,Content Marketing,3.0,7.0,38.0,4.0,11.0,8.0,1.0,2.0,No,,70000.0,Yes,0.0,1.0,No,0,Small,10.0,5.300000000000001,,
L003408,2024-08-04,Healthcare,Uttar Pradesh,795.0,LinkedIn,Enterprise Outreach,5.0,9.0,16.0,32.0,41.0,13.0,2.0,7.0,Yes,474000.0,,Yes,2.0,12.0,No,1,Large,14.0,24.299999999999997,596.2264150943396,
L003409,2024-04-01,Professional Services,Tamil Nadu,17.0,Website,Free Trial,5.0,11.0,45.0,,51.0,13.0,1.0,3.0,Yes,,60000.0,Yes,1.0,21.0,Yes,1,Small,16.0,21.875,,
L003410,2025-08-04,Manufacturing,Odisha,8.0,Email Campaign,Webinar,2.0,6.0,26.0,,16.0,7.0,2.0,3.0,No,,55000.0,Yes,0.0,4.0,No,1,Small,8.0,10.25,,
L003411,2025-02-05,Financial Services,Delhi,52.0,Webinar,Webinar,0.0,3.0,24.0,24.0,39.0,9.0,2.0,4.0,Yes,,60000.0,No,1.0,12.0,Yes,1,Medium,3.0,19.5,,
L003412,2025-08-21,Professional Services,Telangana,12.0,Email Campaign,Free Trial,3.0,6.0,48.0,14.0,19.0,13.0,2.0,2.0,No,53000.0,50000.0,No,0.0,4.0,No,0,Small,9.0,10.3,4416.666666666667,0.9433962264150944
L003413,2026-05-01,Professional Services,Madhya Pradesh,62.0,Google Ads,Free Trial,3.0,6.0,36.0,21.0,39.0,13.0,2.0,1.0,No,71000.0,70000.0,No,0.0,7.0,Yes,0,Medium,9.0,13.900000000000002,1145.1612903225807,0.9859154929577465
L003414,2024-04-04,Manufacturing,Haryana,110.0,LinkedIn,Product Demo,2.0,5.0,40.0,15.0,26.0,8.0,3.0,3.0,Yes,84000.0,125000.0,No,1.0,5.0,No,0,Medium,7.0,13.600000000000001,763.6363636363636,1.4880952380952381
L003415,2024-10-03,Healthcare,Tamil Nadu,12.0,LinkedIn,Content Marketing,3.0,9.0,33.0,23.0,34.0,6.0,0.0,1.0,Yes,49000.0,70000.0,No,2.0,8.0,No,1,Small,12.0,12.2,4083.3333333333335,1.4285714285714286
L003416,2025-05-17,Education,West Bengal,7.0,Email Campaign,Unknown,3.0,9.0,25.0,8.0,17.0,5.0,0.0,0.0,No,47000.0,35000.0,Yes,1.0,,No,1,Small,12.0,4.125,6714.285714285715,0.7446808510638298
L003417,2026-02-05,Real Estate,Uttar Pradesh,132.0,Google Ads,Free Trial,4.0,13.0,29.0,18.0,37.0,,,2.0,No,81000.0,85000.0,No,0.0,9.0,No,0,Medium,17.0,16.125,613.6363636363636,1.0493827160493827
L003418,2025-08-07,Retail,Tamil Nadu,297.0,Google Ads,Product Demo,4.0,11.0,35.0,15.0,23.0,,2.0,2.0,No,158000.0,,Yes,1.0,8.0,No,1,Large,15.0,12.5,531.986531986532,
L003419,2025-01-07,Healthcare,Kerala,28.0,LinkedIn,Content Marketing,2.0,4.0,24.0,6.0,10.0,7.0,2.0,,No,55000.0,50000.0,Yes,0.0,3.0,No,0,Small,6.0,6.75,1964.2857142857142,0.9090909090909091
L003420,2025-08-16,Healthcare,Madhya Pradesh,199.0,Website,Webinar,2.0,4.0,32.0,5.0,12.0,14.0,,,Yes,112000.0,135000.0,Yes,0.0,2.0,No,0,Medium,6.0,5.0,562.8140703517588,1.2053571428571428
L003421,2026-08-11,Healthcare,Karnataka,308.0,Google Ads,Enterprise Outreach,1.0,2.0,35.0,16.0,42.0,12.0,3.0,1.0,No,156000.0,105000.0,No,0.0,3.0,No,0,Large,3.0,12.600000000000003,506.4935064935065,0.6730769230769231
L003422,2025-04-12,IT Services,Maharashtra,92.0,Google Ads,Enterprise Outreach,,5.0,23.0,,73.0,10.0,3.0,6.0,Yes,,105000.0,Yes,1.0,15.0,Yes,1,Medium,,27.875,,
L003423,2026-05-09,Real Estate,Andhra Pradesh,48.0,LinkedIn,Product Demo,4.0,6.0,14.0,51.0,74.0,10.0,1.0,10.0,Yes,,70000.0,No,1.0,31.0,Yes,1,Small,10.0,41.0,,
L003424,2026-01-28,IT Services,Tamil Nadu,88.0,Website,Content Marketing,,2.0,33.0,15.0,27.0,11.0,4.0,1.0,No,91000.0,125000.0,Yes,0.0,5.0,Yes,0,Medium,,12.7,1034.090909090909,1.3736263736263736
L003426,2024-08-30,Real Estate,West Bengal,3.0,Website,Product Demo,1.0,1.0,24.0,7.0,18.0,7.0,1.0,0.0,No,46000.0,60000.0,No,0.0,3.0,No,0,Small,2.0,5.4,15333.333333333334,1.3043478260869565
L003427,2026-01-19,Manufacturing,Telangana,35.0,Referral,Content Marketing,3.0,5.0,21.0,26.0,57.0,11.0,,5.0,Yes,56000.0,85000.0,No,0.0,7.0,Yes,0,Small,8.0,23.375,1600.0,1.5178571428571428
L003428,2024-07-20,Healthcare,Andhra Pradesh,9.0,Website,Webinar,4.0,6.0,23.0,26.0,38.0,11.0,2.0,6.0,Yes,48000.0,55000.0,No,0.0,14.0,No,1,Small,10.0,22.600000000000005,5333.333333333333,1.1458333333333333
L003429,2024-11-23,Professional Services,Odisha,14.0,LinkedIn,Free Trial,2.0,5.0,38.0,4.0,7.0,7.0,3.0,0.0,Yes,52000.0,70000.0,Yes,0.0,1.0,No,0,Small,7.0,4.9,3714.285714285714,1.3461538461538463
L003430,2024-08-17,IT Services,Maharashtra,59.0,Referral,Product Demo,2.0,5.0,44.0,14.0,30.0,6.0,1.0,3.0,No,69000.0,90000.0,No,0.0,,No,0,Medium,7.0,12.25,1169.4915254237287,1.3043478260869565
L003431,2025-08-12,Telecommunications,Delhi,36.0,Website,Content Marketing,6.0,9.0,,32.0,81.0,9.0,3.0,5.0,Yes,66000.0,,Yes,0.0,10.0,Yes,1,Small,15.0,26.5,1833.3333333333333,
L003432,2024-10-13,IT Services,Rajasthan,42.0,Google Ads,Webinar,2.0,5.0,19.0,25.0,50.0,7.0,2.0,4.0,No,,,No,0.0,7.0,No,0,Small,7.0,18.8,,
L003433,2025-10-02,Manufacturing,Gujarat,35.0,LinkedIn,Webinar,0.0,0.0,27.0,6.0,13.0,8.0,1.0,3.0,No,,60000.0,No,0.0,3.0,No,0,Small,0.0,7.699999999999998,,
L003434,2026-06-28,Education,Maharashtra,33.0,Partner,Content Marketing,4.0,8.0,31.0,41.0,100.0,7.0,0.0,5.0,Yes,63000.0,80000.0,No,2.0,18.0,No,0,Small,12.0,30.4,1909.090909090909,1.2698412698412698
L003435,2026-03-18,Healthcare,Uttar Pradesh,40.0,Google Ads,Product Demo,1.0,2.0,47.0,9.0,16.0,7.0,1.0,1.0,No,68000.0,50000.0,Yes,0.0,2.0,No,0,Small,3.0,6.199999999999998,1700.0,0.7352941176470589
L003437,2024-01-24,Financial Services,Odisha,85.0,LinkedIn,Content Marketing,10.0,20.0,,60.0,102.0,13.0,5.0,5.0,Yes,74000.0,85000.0,Yes,1.0,,Yes,1,Medium,30.0,40.25,870.5882352941177,1.1486486486486487
L003438,2025-03-19,Retail,Uttar Pradesh,14.0,Referral,Free Trial,1.0,2.0,25.0,7.0,23.0,7.0,1.0,3.0,No,49000.0,50000.0,No,0.0,1.0,No,0,Small,3.0,8.1,3500.0,1.0204081632653061
L003439,2024-08-02,IT Services,Madhya Pradesh,24.0,Google Ads,Enterprise Outreach,3.0,6.0,39.0,26.0,51.0,9.0,3.0,6.0,Yes,65000.0,50000.0,No,1.0,10.0,Yes,1,Small,9.0,23.3,2708.3333333333335,0.7692307692307693
L003440,2026-06-12,Real Estate,Uttar Pradesh,89.0,Email Campaign,Product Demo,3.0,4.0,41.0,3.0,9.0,10.0,4.0,1.0,No,82000.0,85000.0,Yes,0.0,1.0,No,0,Medium,7.0,6.9,921.3483146067416,1.0365853658536586
L003441,2025-11-23,Retail,Kerala,30.0,LinkedIn,Free Trial,5.0,12.0,23.0,2.0,4.0,10.0,1.0,3.0,No,54000.0,85000.0,No,0.0,1.0,No,0,Small,17.0,5.2,1800.0,1.5740740740740742
L003442,2024-11-07,Manufacturing,Odisha,73.0,Google Ads,Free Trial,5.0,,14.0,31.0,73.0,8.0,1.0,6.0,Yes,,70000.0,Yes,0.0,16.0,No,0,Medium,,26.900000000000002,,
L003443,2025-07-02,IT Services,Punjab,39.0,Email Campaign,Free Trial,6.0,11.0,51.0,15.0,22.0,10.0,1.0,2.0,Yes,74000.0,115000.0,Yes,0.0,,Yes,0,Small,17.0,10.25,1897.4358974358975,1.554054054054054
L003444,2025-08-12,Retail,Kerala,52.0,Google Ads,Content Marketing,3.0,5.0,48.0,5.0,17.0,11.0,3.0,1.0,No,,90000.0,Yes,0.0,3.0,No,0,Medium,8.0,7.9,,
L003445,2025-04-27,Retail,Punjab,175.0,LinkedIn,Content Marketing,5.0,5.0,17.0,41.0,80.0,10.0,3.0,4.0,Yes,100000.0,95000.0,No,0.0,12.0,Yes,1,Medium,10.0,28.000000000000004,571.4285714285714,0.95
L003446,2025-04-06,Financial Services,Delhi,64.0,Unknown,Free Trial,4.0,12.0,45.0,8.0,17.0,7.0,1.0,2.0,No,68000.0,85000.0,No,1.0,1.0,No,0,Medium,16.0,6.700000000000002,1062.5,1.25
L003447,2024-02-23,Education,Madhya Pradesh,375.0,Partner,Content Marketing,6.0,16.0,38.0,20.0,50.0,12.0,5.0,3.0,Yes,148000.0,120000.0,No,1.0,,No,0,Large,22.0,21.25,394.6666666666667,0.8108108108108109
L003448,2025-03-16,IT Services,Odisha,19.0,Google Ads,Free Trial,1.0,5.0,38.0,9.0,14.0,9.0,3.0,2.0,Yes,56000.0,40000.0,No,0.0,3.0,Yes,0,Small,6.0,9.4,2947.3684210526317,0.7142857142857143
L003449,2024-12-04,Financial Services,Odisha,14.0,Referral,Free Trial,6.0,11.0,28.0,21.0,42.0,7.0,3.0,4.0,No,54000.0,75000.0,Yes,0.0,13.0,No,1,Small,17.0,20.6,3857.1428571428573,1.3888888888888888
L003450,2026-03-07,Logistics,Tamil Nadu,64.0,Google Ads,Enterprise Outreach,1.0,2.0,20.0,15.0,43.0,6.0,1.0,3.0,No,64000.0,85000.0,No,0.0,4.0,No,0,Medium,3.0,12.899999999999997,1000.0,1.328125
L003451,2026-04-21,IT Services,Uttar Pradesh,32.0,Website,Free Trial,3.0,6.0,13.0,20.0,58.0,9.0,2.0,3.0,Yes,61000.0,65000.0,No,2.0,8.0,Yes,0,Small,9.0,18.0,1906.25,1.0655737704918034
L003452,2025-12-31,Financial Services,Kerala,47.0,Email Campaign,Enterprise Outreach,5.0,13.0,14.0,23.0,42.0,11.0,3.0,6.0,No,76000.0,100000.0,No,1.0,14.0,Yes,1,Small,18.0,23.4,1617.0212765957447,1.3157894736842106
L003453,2024-01-31,Education,Karnataka,61.0,Referral,Enterprise Outreach,3.0,7.0,42.0,9.0,13.0,7.0,,3.0,No,71000.0,75000.0,No,1.0,2.0,No,0,Medium,10.0,8.625,1163.9344262295083,1.056338028169014
L003454,2026-03-29,Logistics,Kerala,9.0,Google Ads,Webinar,1.0,0.0,29.0,3.0,2.0,,,0.0,No,48000.0,60000.0,No,1.0,2.0,No,0,Small,1.0,2.0,5333.333333333333,1.25
L003455,2025-01-20,IT Services,Telangana,3.0,LinkedIn,Content Marketing,3.0,6.0,36.0,1.0,4.0,8.0,3.0,1.0,Yes,47000.0,35000.0,No,0.0,,No,0,Small,9.0,5.75,15666.666666666666,0.7446808510638298
L003456,2025-02-09,IT Services,Punjab,93.0,Website,Product Demo,7.0,3.0,,53.0,68.0,11.0,4.0,11.0,Yes,98000.0,115000.0,Yes,2.0,32.0,Yes,1,Medium,10.0,45.20000000000001,1053.763440860215,1.1734693877551021
L003457,2026-07-08,Manufacturing,Rajasthan,8.0,Referral,Content Marketing,3.0,4.0,,13.0,28.0,11.0,3.0,2.0,No,48000.0,70000.0,Yes,0.0,7.0,No,0,Small,7.0,13.200000000000001,6000.0,1.4583333333333333
L003458,2026-04-23,Retail,Gujarat,23.0,Website,Content Marketing,3.0,8.0,41.0,20.0,50.0,10.0,1.0,4.0,Yes,51000.0,35000.0,No,1.0,11.0,No,0,Small,11.0,18.4,2217.391304347826,0.6862745098039216
L003459,2024-02-19,Manufacturing,Maharashtra,33.0,LinkedIn,Free Trial,5.0,12.0,,12.0,15.0,13.0,4.0,3.0,Yes,54000.0,80000.0,No,2.0,7.0,Yes,1,Small,17.0,13.700000000000001,1636.3636363636363,1.4814814814814814
L003460,2024-12-16,Education,Kerala,37.0,Google Ads,Free Trial,3.0,5.0,21.0,15.0,35.0,13.0,4.0,4.0,Yes,53000.0,50000.0,No,0.0,2.0,No,0,Small,8.0,15.299999999999997,1432.4324324324325,0.9433962264150944
L003461,2025-12-30,Logistics,West Bengal,99.0,Email Campaign,Content Marketing,,6.0,18.0,35.0,47.0,,1.0,4.0,Yes,104000.0,100000.0,No,2.0,20.0,Yes,0,Medium,,24.699999999999996,1050.5050505050506,0.9615384615384616
L003462,2025-06-08,Professional Services,Rajasthan,87.0,LinkedIn,Free Trial,4.0,9.0,27.0,11.0,24.0,11.0,1.0,3.0,No,77000.0,100000.0,No,1.0,6.0,No,0,Medium,13.0,10.999999999999998,885.0574712643678,1.2987012987012987
L003463,2024-09-07,Healthcare,Maharashtra,53.0,Webinar,Free Trial,5.0,9.0,33.0,,30.0,,4.0,3.0,Yes,60000.0,90000.0,No,0.0,9.0,Yes,1,Medium,14.0,17.0,1132.0754716981132,1.5
L003464,2025-05-25,Financial Services,Uttar Pradesh,78.0,Website,Webinar,5.0,7.0,35.0,11.0,23.0,10.0,4.0,3.0,Yes,80000.0,65000.0,No,0.0,7.0,No,0,Medium,12.0,14.3,1025.6410256410256,0.8125
L003465,2026-04-23,Financial Services,Madhya Pradesh,12.0,Email Campaign,Free Trial,4.0,7.0,16.0,20.0,49.0,6.0,2.0,,No,52000.0,55000.0,Yes,0.0,5.0,No,0,Small,11.0,16.125,4333.333333333333,1.0576923076923077
L003466,2024-08-05,IT Services,Andhra Pradesh,17.0,Google Ads,Free Trial,0.0,3.0,50.0,6.0,13.0,6.0,2.0,2.0,No,53000.0,40000.0,Yes,0.0,2.0,No,0,Small,3.0,7.3,3117.6470588235293,0.7547169811320755
L003467,2025-12-26,Manufacturing,Gujarat,2532.0,Google Ads,Free Trial,7.0,12.0,1.0,37.0,60.0,11.0,4.0,,No,1388000.0,1205000.0,Yes,1.0,9.0,Yes,1,Enterprise,19.0,26.249999999999996,548.1832543443918,0.8681556195965417
L003468,2025-12-15,Telecommunications,Tamil Nadu,48.0,Partner,Webinar,3.0,6.0,12.0,25.0,48.0,11.0,1.0,,Yes,69000.0,80000.0,No,0.0,6.0,No,0,Small,9.0,16.5,1437.5,1.1594202898550725
L003469,2026-05-11,Healthcare,Kerala,111.0,Website,Content Marketing,4.0,7.0,32.0,28.0,,13.0,4.0,5.0,Yes,88000.0,135000.0,Yes,0.0,10.0,Yes,1,Medium,11.0,23.25,792.7927927927927,1.5340909090909092
L003470,2024-10-16,Unknown,Tamil Nadu,11.0,LinkedIn,Content Marketing,5.0,9.0,22.0,23.0,48.0,6.0,1.0,2.0,No,50000.0,50000.0,Yes,0.0,5.0,Yes,0,Small,14.0,14.399999999999999,4545.454545454545,1.0
L003471,2024-07-29,Retail,Andhra Pradesh,94.0,Partner,Free Trial,2.0,6.0,18.0,17.0,26.0,8.0,2.0,2.0,No,69000.0,45000.0,No,0.0,7.0,No,0,Medium,8.0,12.8,734.0425531914893,0.6521739130434783
L003472,2025-06-16,Professional Services,Rajasthan,30.0,Google Ads,Enterprise Outreach,3.0,5.0,26.0,24.0,45.0,8.0,1.0,4.0,Yes,58000.0,75000.0,Yes,0.0,6.0,No,1,Small,8.0,16.7,1933.3333333333333,1.293103448275862
L003473,2025-05-31,Financial Services,Andhra Pradesh,22.0,Email Campaign,Free Trial,1.0,3.0,52.0,6.0,18.0,6.0,2.0,1.0,No,54000.0,35000.0,No,0.0,2.0,No,0,Small,4.0,6.799999999999999,2454.5454545454545,0.6481481481481481
